ano;mes;ra;id_curso;vencimento;status_pagamento;valor_mensalidade;juros;valor_pago;dt_pagamento
2026;10;20260622;C002;2026-10-10;PAGO;1120.0;0.0;1120.0;2026-10-08
2026;11;20260622;C002;2026-11-10;PAGO;1120.0;0.0;1120.0;2026-11-09
2026;12;20260622;C002;2026-12-10;PAGO;1120.0;0.0;1070.0;2026-12-11
2026;1;20260623;C002;2026-01-10;EM_ATRASO;1120.0;2.24;1122.24;2026-01-13
2026;2;20260623;C002;2026-02-10;PAGO;1120.0;0.0;1120.0;2026-02-13
2026;3;20260623;C002;2026-03-10;PAGO;1120.0;0.0;1120.0;2026-03-11
2026;4;20260623;C002;2026-04-10;PAGO;1120.0;0.0;1120.0;2026-04-07
2026;5;20260623;C002;2026-05-10;PAGO;1120.0;0.0;1120.0;2026-05-08
2026;6;20260623;C002;2026-06-10;PAGO;1120.0;0.0;1020.0;2026-06-11
2026;7;20260623;C002;2026-07-10;PAGO;1120.0;0.0;1120.0;2026-07-12
2026;8;20260623;C002;2026-08-10;PAGO;1120.0;0.0;1020.0;2026-08-12
2026;9;20260623;C002;2026-09-10;PAGO;1120.0;0.0;1120.0;2026-09-12
2026;10;20260623;C002;2026-10-10;PAGO;1120.0;0.0;1120.0;2026-10-10
2026;11;20260623;C002;2026-11-10;PAGO;1120.0;0.0;1020.0;2026-11-08
2026;12;20260623;C002;2026-12-10;PAGO;1120.0;0.0;1070.0;2026-12-09
2026;1;20260624;C004;2026-01-10;PAGO;890.0;0.0;890.0;2026-01-08
2026;2;20260624;C004;2026-02-10;EM_ATRASO;890.0;5.34;895.34;2026-02-19
2026;3;20260624;C004;2026-03-10;PAGO;890.0;0.0;890.0;2026-03-12
2026;4;20260624;C004;2026-04-10;PAGO;890.0;0.0;890.0;2026-04-09
2026;5;20260624;C004;2026-05-10;PAGO;890.0;0.0;890.0;2026-05-13
2026;6;20260624;C004;2026-06-10;ABERTO;890.0;;;
2026;7;20260624;C004;2026-07-10;ABERTO;890.0;;;
2026;8;20260624;C004;2026-08-10;PAGO;890.0;0.0;840.0;2026-08-13
2026;9;20260624;C004;2026-09-10;PAGO;890.0;0.0;890.0;2026-09-09
2026;10;20260624;C004;2026-10-10;PAGO;890.0;0.0;890.0;2026-10-07
2026;11;20260624;C004;2026-11-10;EM_ATRASO;890.0;0.0;890.0;2026-11-07
2026;12;20260624;C004;2026-12-10;PAGO;890.0;0.0;790.0;2026-12-08
2026;1;20260625;C004;2026-01-10;PAGO;890.0;0.0;890.0;2026-01-09
2026;2;20260625;C004;2026-02-10;PAGO;890.0;0.0;790.0;2026-02-11
2026;3;20260625;C004;2026-03-10;PAGO;890.0;0.0;890.0;2026-03-07
2026;4;20260625;C004;2026-04-10;PAGO;890.0;0.0;890.0;2026-04-11
2026;5;20260625;C004;2026-05-10;PAGO;890.0;0.0;790.0;2026-05-13
2026;6;20260625;C004;2026-06-10;PAGO;890.0;0.0;890.0;2026-06-13
2026;7;20260625;C004;2026-07-10;PAGO;890.0;0.0;890.0;2026-07-09
2026;8;20260625;C004;2026-08-10;PAGO;890.0;0.0;890.0;2026-08-08
2026;9;20260625;C004;2026-09-10;PAGO;890.0;0.0;890.0;2026-09-07
2026;10;20260625;C004;2026-10-10;EM_ATRASO;890.0;3.56;793.56;2026-10-16
2026;11;20260625;C004;2026-11-10;PAGO;890.0;0.0;890.0;2026-11-11
2026;12;20260625;C004;2026-12-10;PAGO;890.0;0.0;790.0;2026-12-13
2026;1;20260626;C002;2026-01-10;PAGO;1120.0;0.0;1020.0;2026-01-09
2026;2;20260626;C002;2026-02-10;PAGO;1120.0;0.0;1120.0;2026-02-07
2026;3;20260626;C002;2026-03-10;PAGO;1120.0;0.0;1120.0;2026-03-11
2026;4;20260626;C002;2026-04-10;PAGO;1120.0;0.0;1120.0;2026-04-11
2026;5;20260626;C002;2026-05-10;ABERTO;1120.0;;;
2026;6;20260626;C002;2026-06-10;ABERTO;1120.0;;;
2026;7;20260626;C002;2026-07-10;PAGO;1120.0;0.0;1120.0;2026-07-12
2026;8;20260626;C002;2026-08-10;PAGO;1120.0;0.0;1120.0;2026-08-07
2026;9;20260626;C002;2026-09-10;PAGO;1120.0;0.0;1070.0;2026-09-09
2026;10;20260626;C002;2026-10-10;ABERTO;1120.0;;;
2026;11;20260626;C002;2026-11-10;PAGO;1120.0;0.0;1120.0;2026-11-08
2026;12;20260626;C002;2026-12-10;PAGO;1120.0;0.0;1120.0;2026-12-13
2026;1;20260627;C004;2026-01-10;PAGO;890.0;0.0;840.0;2026-01-09
2026;2;20260627;C004;2026-02-10;PAGO;890.0;0.0;890.0;2026-02-09
2026;3;20260627;C004;2026-03-10;ABERTO;890.0;;;
2026;4;20260627;C004;2026-04-10;PAGO;890.0;0.0;790.0;2026-04-11
2026;5;20260627;C004;2026-05-10;PAGO;890.0;0.0;890.0;2026-05-09
2026;6;20260627;C004;2026-06-10;PAGO;890.0;0.0;890.0;2026-06-11
2026;7;20260627;C004;2026-07-10;PAGO;890.0;0.0;890.0;2026-07-09
2026;8;20260627;C004;2026-08-10;PAGO;890.0;0.0;890.0;2026-08-10
2026;9;20260627;C004;2026-09-10;PAGO;890.0;0.0;890.0;2026-09-08
2026;10;20260627;C004;2026-10-10;PAGO;890.0;0.0;790.0;2026-10-08
2026;11;20260627;C004;2026-11-10;PAGO;890.0;0.0;890.0;2026-11-10
2026;12;20260627;C004;2026-12-10;PAGO;890.0;0.0;890.0;2026-12-13
2026;1;20260628;C001;2026-01-10;PAGO;980.0;0.0;980.0;2026-01-13
2026;2;20260628;C001;2026-02-10;EM_ATRASO;980.0;1.96;981.96;2026-02-13
2026;3;20260628;C001;2026-03-10;PAGO;980.0;0.0;980.0;2026-03-10
2026;4;20260628;C001;2026-04-10;PAGO;980.0;0.0;880.0;2026-04-12
2026;5;20260628;C001;2026-05-10;PAGO;980.0;0.0;930.0;2026-05-07
2026;6;20260628;C001;2026-06-10;PAGO;980.0;0.0;980.0;2026-06-09
2026;7;20260628;C001;2026-07-10;PAGO;980.0;0.0;980.0;2026-07-09
2026;8;20260628;C001;2026-08-10;EM_ATRASO;980.0;3.27;983.27;2026-08-15
2026;9;20260628;C001;2026-09-10;PAGO;980.0;0.0;980.0;2026-09-11
2026;10;20260628;C001;2026-10-10;PAGO;980.0;0.0;980.0;2026-10-12
2026;11;20260628;C001;2026-11-10;PAGO;980.0;0.0;980.0;2026-11-12
2026;12;20260628;C001;2026-12-10;PAGO;980.0;0.0;930.0;2026-12-08
2026;1;20260629;C002;2026-01-10;PAGO;1120.0;0.0;1120.0;2026-01-11
2026;2;20260629;C002;2026-02-10;PAGO;1120.0;0.0;1020.0;2026-02-07
2026;3;20260629;C002;2026-03-10;ABERTO;1120.0;;;
2026;4;20260629;C002;2026-04-10;PAGO;1120.0;0.0;1070.0;2026-04-08
2026;5;20260629;C002;2026-05-10;PAGO;1120.0;0.0;1120.0;2026-05-10
2026;6;20260629;C002;2026-06-10;PAGO;1120.0;0.0;1120.0;2026-06-12
2026;7;20260629;C002;2026-07-10;PAGO;1120.0;0.0;1020.0;2026-07-12
2026;8;20260629;C002;2026-08-10;PAGO;1120.0;0.0;1070.0;2026-08-10
2026;9;20260629;C002;2026-09-10;PAGO;1120.0;0.0;1070.0;2026-09-13
2026;10;20260629;C002;2026-10-10;PAGO;1120.0;0.0;1120.0;2026-10-12
2026;11;20260629;C002;2026-11-10;PAGO;1120.0;0.0;1020.0;2026-11-12
2026;12;20260629;C002;2026-12-10;PAGO;1120.0;0.0;1120.0;2026-12-11
2026;1;20260630;C007;2026-01-10;PAGO;1090.0;0.0;1090.0;2026-01-08
2026;2;20260630;C007;2026-02-10;PAGO;1090.0;0.0;1090.0;2026-02-08
2026;3;20260630;C007;2026-03-10;PAGO;1090.0;0.0;990.0;2026-03-11
2026;4;20260630;C007;2026-04-10;PAGO;1090.0;0.0;1090.0;2026-04-08
2026;5;20260630;C007;2026-05-10;EM_ATRASO;1090.0;10.17;1100.17;2026-05-24
2026;6;20260630;C007;2026-06-10;PAGO;1090.0;0.0;1090.0;2026-06-09
2026;7;20260630;C007;2026-07-10;PAGO;1090.0;0.0;1090.0;2026-07-13
2026;8;20260630;C007;2026-08-10;PAGO;1090.0;0.0;1090.0;2026-08-09
2026;9;20260630;C007;2026-09-10;PAGO;1090.0;0.0;1090.0;2026-09-12
2026;10;20260630;C007;2026-10-10;ABERTO;1090.0;;;
2026;11;20260630;C007;2026-11-10;ABERTO;1090.0;;;
2026;12;20260630;C007;2026-12-10;PAGO;1090.0;0.0;1040.0;2026-12-11
2026;1;20260631;C006;2026-01-10;PAGO;1290.0;0.0;1290.0;2026-01-07
2026;2;20260631;C006;2026-02-10;ABERTO;1290.0;;;
2026;3;20260631;C006;2026-03-10;PAGO;1290.0;0.0;1190.0;2026-03-13
2026;4;20260631;C006;2026-04-10;PAGO;1290.0;0.0;1290.0;2026-04-10
2026;5;20260631;C006;2026-05-10;PAGO;1290.0;0.0;1240.0;2026-05-09
2026;6;20260631;C006;2026-06-10;PAGO;1290.0;0.0;1190.0;2026-06-09
2026;7;20260631;C006;2026-07-10;EM_ATRASO;1290.0;5.16;1295.16;2026-07-16
2026;8;20260631;C006;2026-08-10;EM_ATRASO;1290.0;12.9;1302.9;2026-08-25
2026;9;20260631;C006;2026-09-10;PAGO;1290.0;0.0;1190.0;2026-09-13
2026;10;20260631;C006;2026-10-10;PAGO;1290.0;0.0;1240.0;2026-10-11
2026;11;20260631;C006;2026-11-10;EM_ATRASO;1290.0;0.0;1290.0;2026-11-07
2026;12;20260631;C006;2026-12-10;PAGO;1290.0;0.0;1290.0;2026-12-10
2026;1;20260632;C004;2026-01-10;EM_ATRASO;890.0;8.9;898.9;2026-01-25
2026;2;20260632;C004;2026-02-10;PAGO;890.0;0.0;790.0;2026-02-12
2026;3;20260632;C004;2026-03-10;EM_ATRASO;890.0;8.9;848.9;2026-03-25
2026;4;20260632;C004;2026-04-10;PAGO;890.0;0.0;890.0;2026-04-08
2026;5;20260632;C004;2026-05-10;PAGO;890.0;0.0;840.0;2026-05-09
2026;6;20260632;C004;2026-06-10;PAGO;890.0;0.0;790.0;2026-06-13
2026;7;20260632;C004;2026-07-10;PAGO;890.0;0.0;790.0;2026-07-13
2026;8;20260632;C004;2026-08-10;EM_ATRASO;890.0;2.37;892.37;2026-08-14
2026;9;20260632;C004;2026-09-10;PAGO;890.0;0.0;840.0;2026-09-10
2026;10;20260632;C004;2026-10-10;PAGO;890.0;0.0;890.0;2026-10-13
2026;11;20260632;C004;2026-11-10;PAGO;890.0;0.0;840.0;2026-11-13
2026;12;20260632;C004;2026-12-10;EM_ATRASO;890.0;0.59;890.59;2026-12-11
2026;1;20260633;C005;2026-01-10;ABERTO;1380.0;;;
2026;2;20260633;C005;2026-02-10;PAGO;1380.0;0.0;1380.0;2026-02-11
2026;3;20260633;C005;2026-03-10;PAGO;1380.0;0.0;1380.0;2026-03-11
2026;4;20260633;C005;2026-04-10;PAGO;1380.0;0.0;1380.0;2026-04-13
2026;5;20260633;C005;2026-05-10;PAGO;1380.0;0.0;1380.0;2026-05-12
2026;6;20260633;C005;2026-06-10;PAGO;1380.0;0.0;1330.0;2026-06-08
2026;7;20260633;C005;2026-07-10;PAGO;1380.0;0.0;1380.0;2026-07-11
2026;8;20260633;C005;2026-08-10;ABERTO;1380.0;;;
2026;9;20260633;C005;2026-09-10;PAGO;1380.0;0.0;1380.0;2026-09-13
2026;10;20260633;C005;2026-10-10;PAGO;1380.0;0.0;1380.0;2026-10-10
2026;11;20260633;C005;2026-11-10;PAGO;1380.0;0.0;1380.0;2026-11-07
2026;12;20260633;C005;2026-12-10;PAGO;1380.0;0.0;1380.0;2026-12-11
2026;1;20260634;C002;2026-01-10;PAGO;1120.0;0.0;1120.0;2026-01-07
2026;2;20260634;C002;2026-02-10;PAGO;1120.0;0.0;1070.0;2026-02-08
2026;3;20260634;C002;2026-03-10;PAGO;1120.0;0.0;1020.0;2026-03-11
2026;4;20260634;C002;2026-04-10;PAGO;1120.0;0.0;1120.0;2026-04-12
2026;5;20260634;C002;2026-05-10;PAGO;1120.0;0.0;1020.0;2026-05-07
2026;6;20260634;C002;2026-06-10;PAGO;1120.0;0.0;1120.0;2026-06-11
2026;7;20260634;C002;2026-07-10;PAGO;1120.0;0.0;1120.0;2026-07-07
2026;8;20260634;C002;2026-08-10;PAGO;1120.0;0.0;1120.0;2026-08-09
2026;9;20260634;C002;2026-09-10;PAGO;1120.0;0.0;1020.0;2026-09-11
2026;10;20260634;C002;2026-10-10;ABERTO;1120.0;;;
2026;11;20260634;C002;2026-11-10;PAGO;1120.0;0.0;1020.0;2026-11-13
2026;12;20260634;C002;2026-12-10;PAGO;1120.0;0.0;1120.0;2026-12-12
2026;1;20260635;C002;2026-01-10;ABERTO;1120.0;;;
2026;2;20260635;C002;2026-02-10;ABERTO;1120.0;;;
2026;3;20260635;C002;2026-03-10;PAGO;1120.0;0.0;1120.0;2026-03-11
2026;4;20260635;C002;2026-04-10;PAGO;1120.0;0.0;1120.0;2026-04-13
2026;5;20260635;C002;2026-05-10;PAGO;1120.0;0.0;1120.0;2026-05-10
2026;6;20260635;C002;2026-06-10;PAGO;1120.0;0.0;1120.0;2026-06-07
2026;7;20260635;C002;2026-07-10;EM_ATRASO;1120.0;0.0;1120.0;2026-07-09
2026;8;20260635;C002;2026-08-10;PAGO;1120.0;0.0;1120.0;2026-08-07
2026;9;20260635;C002;2026-09-10;PAGO;1120.0;0.0;1120.0;2026-09-12
2026;10;20260635;C002;2026-10-10;PAGO;1120.0;0.0;1120.0;2026-10-12
2026;11;20260635;C002;2026-11-10;ABERTO;1120.0;;;
2026;12;20260635;C002;2026-12-10;PAGO;1120.0;0.0;1120.0;2026-12-08
2026;1;20260636;C004;2026-01-10;ABERTO;890.0;;;
2026;2;20260636;C004;2026-02-10;PAGO;890.0;0.0;790.0;2026-02-09
2026;3;20260636;C004;2026-03-10;PAGO;890.0;0.0;890.0;2026-03-09
2026;4;20260636;C004;2026-04-10;PAGO;890.0;0.0;890.0;2026-04-11
2026;5;20260636;C004;2026-05-10;EM_ATRASO;890.0;1.78;891.78;2026-05-13
2026;6;20260636;C004;2026-06-10;EM_ATRASO;890.0;1.78;891.78;2026-06-13
2026;7;20260636;C004;2026-07-10;EM_ATRASO;890.0;0.0;840.0;2026-07-07
2026;8;20260636;C004;2026-08-10;EM_ATRASO;890.0;2.37;842.37;2026-08-14
2026;9;20260636;C004;2026-09-10;PAGO;890.0;0.0;840.0;2026-09-13
2026;10;20260636;C004;2026-10-10;PAGO;890.0;0.0;890.0;2026-10-07
2026;11;20260636;C004;2026-11-10;ABERTO;890.0;;;
2026;12;20260636;C004;2026-12-10;PAGO;890.0;0.0;890.0;2026-12-10
2026;1;20260637;C006;2026-01-10;PAGO;1290.0;0.0;1290.0;2026-01-09
2026;2;20260637;C006;2026-02-10;PAGO;1290.0;0.0;1190.0;2026-02-13
2026;3;20260637;C006;2026-03-10;PAGO;1290.0;0.0;1290.0;2026-03-10
2026;4;20260637;C006;2026-04-10;PAGO;1290.0;0.0;1240.0;2026-04-11
2026;5;20260637;C006;2026-05-10;PAGO;1290.0;0.0;1290.0;2026-05-07
2026;6;20260637;C006;2026-06-10;ABERTO;1290.0;;;
2026;7;20260637;C006;2026-07-10;ABERTO;1290.0;;;
2026;8;20260637;C006;2026-08-10;PAGO;1290.0;0.0;1290.0;2026-08-10
2026;9;20260637;C006;2026-09-10;PAGO;1290.0;0.0;1290.0;2026-09-09
2026;10;20260637;C006;2026-10-10;ISENTO;1290.0;0.0;0.0;
2026;11;20260637;C006;2026-11-10;ISENTO;1290.0;0.0;0.0;
2026;12;20260637;C006;2026-12-10;ISENTO;1290.0;0.0;0.0;
2026;1;20260638;C006;2026-01-10;ABERTO;1290.0;;;
2026;2;20260638;C006;2026-02-10;PAGO;1290.0;0.0;1290.0;2026-02-09
2026;3;20260638;C006;2026-03-10;PAGO;1290.0;0.0;1290.0;2026-03-07
2026;4;20260638;C006;2026-04-10;PAGO;1290.0;0.0;1290.0;2026-04-10
2026;5;20260638;C006;2026-05-10;PAGO;1290.0;0.0;1290.0;2026-05-13
2026;6;20260638;C006;2026-06-10;PAGO;1290.0;0.0;1190.0;2026-06-10
2026;7;20260638;C006;2026-07-10;ABERTO;1290.0;;;
2026;8;20260638;C006;2026-08-10;PAGO;1290.0;0.0;1290.0;2026-08-08
2026;9;20260638;C006;2026-09-10;PAGO;1290.0;0.0;1240.0;2026-09-08
2026;10;20260638;C006;2026-10-10;PAGO;1290.0;0.0;1190.0;2026-10-11
2026;11;20260638;C006;2026-11-10;PAGO;1290.0;0.0;1190.0;2026-11-12
2026;12;20260638;C006;2026-12-10;PAGO;1290.0;0.0;1290.0;2026-12-09
2026;1;20260639;C008;2026-01-10;PAGO;1010.0;0.0;960.0;2026-01-10
2026;2;20260639;C008;2026-02-10;PAGO;1010.0;0.0;960.0;2026-02-09
2026;3;20260639;C008;2026-03-10;PAGO;1010.0;0.0;1010.0;2026-03-09
2026;4;20260639;C008;2026-04-10;ABERTO;1010.0;;;
2026;5;20260639;C008;2026-05-10;PAGO;1010.0;0.0;1010.0;2026-05-09
2026;6;20260639;C008;2026-06-10;PAGO;1010.0;0.0;1010.0;2026-06-11
2026;7;20260639;C008;2026-07-10;PAGO;1010.0;0.0;1010.0;2026-07-13
2026;8;20260639;C008;2026-08-10;EM_ATRASO;1010.0;4.71;1014.71;2026-08-17
2026;9;20260639;C008;2026-09-10;PAGO;1010.0;0.0;960.0;2026-09-10
2026;10;20260639;C008;2026-10-10;PAGO;1010.0;0.0;960.0;2026-10-07
2026;11;20260639;C008;2026-11-10;PAGO;1010.0;0.0;1010.0;2026-11-09
2026;12;20260639;C008;2026-12-10;ABERTO;1010.0;;;
2026;1;20260640;C009;2026-01-10;PAGO;760.0;0.0;760.0;2026-01-07
2026;2;20260640;C009;2026-02-10;PAGO;760.0;0.0;760.0;2026-02-07
2026;3;20260640;C009;2026-03-10;PAGO;760.0;0.0;760.0;2026-03-12
2026;4;20260640;C009;2026-04-10;ABERTO;760.0;;;
2026;5;20260640;C009;2026-05-10;PAGO;760.0;0.0;760.0;2026-05-09
2026;6;20260640;C009;2026-06-10;EM_ATRASO;760.0;6.08;766.08;2026-06-22
2026;7;20260640;C009;2026-07-10;PAGO;760.0;0.0;710.0;2026-07-13
2026;8;20260640;C009;2026-08-10;PAGO;760.0;0.0;760.0;2026-08-08
2026;9;20260640;C009;2026-09-10;PAGO;760.0;0.0;710.0;2026-09-08
2026;10;20260640;C009;2026-10-10;PAGO;760.0;0.0;760.0;2026-10-09
2026;11;20260640;C009;2026-11-10;PAGO;760.0;0.0;760.0;2026-11-10
2026;12;20260640;C009;2026-12-10;PAGO;760.0;0.0;660.0;2026-12-12
2026;1;20260641;C003;2026-01-10;EM_ATRASO;1150.0;6.9;1056.9;2026-01-19
2026;2;20260641;C003;2026-02-10;EM_ATRASO;1150.0;8.43;1158.43;2026-02-21
2026;3;20260641;C003;2026-03-10;PAGO;1150.0;0.0;1150.0;2026-03-07
2026;4;20260641;C003;2026-04-10;EM_ATRASO;1150.0;1.53;1151.53;2026-04-12
2026;5;20260641;C003;2026-05-10;PAGO;1150.0;0.0;1050.0;2026-05-08
2026;6;20260641;C003;2026-06-10;ABERTO;1150.0;;;
2026;7;20260641;C003;2026-07-10;ABERTO;1150.0;;;
2026;8;20260641;C003;2026-08-10;PAGO;1150.0;0.0;1100.0;2026-08-08
2026;9;20260641;C003;2026-09-10;ABERTO;1150.0;;;
2026;10;20260641;C003;2026-10-10;PAGO;1150.0;0.0;1050.0;2026-10-11
2026;11;20260641;C003;2026-11-10;PAGO;1150.0;0.0;1050.0;2026-11-11
2026;12;20260641;C003;2026-12-10;PAGO;1150.0;0.0;1150.0;2026-12-09
2026;1;20260642;C010;2026-01-10;PAGO;1250.0;0.0;1250.0;2026-01-10
2026;2;20260642;C010;2026-02-10;PAGO;1250.0;0.0;1200.0;2026-02-07
2026;3;20260642;C010;2026-03-10;PAGO;1250.0;0.0;1250.0;2026-03-08
2026;4;20260642;C010;2026-04-10;PAGO;1250.0;0.0;1250.0;2026-04-13
2026;5;20260642;C010;2026-05-10;PAGO;1250.0;0.0;1250.0;2026-05-12
2026;6;20260642;C010;2026-06-10;PAGO;1250.0;0.0;1250.0;2026-06-11
2026;7;20260642;C010;2026-07-10;PAGO;1250.0;0.0;1250.0;2026-07-11
2026;8;20260642;C010;2026-08-10;PAGO;1250.0;0.0;1150.0;2026-08-09
2026;9;20260642;C010;2026-09-10;PAGO;1250.0;0.0;1250.0;2026-09-13
2026;10;20260642;C010;2026-10-10;PAGO;1250.0;0.0;1200.0;2026-10-08
2026;11;20260642;C010;2026-11-10;PAGO;1250.0;0.0;1250.0;2026-11-10
2026;12;20260642;C010;2026-12-10;PAGO;1250.0;0.0;1150.0;2026-12-07
2026;1;20260643;C005;2026-01-10;PAGO;1380.0;0.0;1380.0;2026-01-08
2026;2;20260643;C005;2026-02-10;ABERTO;1380.0;;;
2026;3;20260643;C005;2026-03-10;PAGO;1380.0;0.0;1380.0;2026-03-11
2026;4;20260643;C005;2026-04-10;PAGO;1380.0;0.0;1380.0;2026-04-08
2026;5;20260643;C005;2026-05-10;PAGO;1380.0;0.0;1380.0;2026-05-08
2026;6;20260643;C005;2026-06-10;PAGO;1380.0;0.0;1380.0;2026-06-09
2026;7;20260643;C005;2026-07-10;PAGO;1380.0;0.0;1280.0;2026-07-11
2026;8;20260643;C005;2026-08-10;PAGO;1380.0;0.0;1380.0;2026-08-11
2026;9;20260643;C005;2026-09-10;ABERTO;1380.0;;;
2026;10;20260643;C005;2026-10-10;PAGO;1380.0;0.0;1330.0;2026-10-11
2026;11;20260643;C005;2026-11-10;PAGO;1380.0;0.0;1330.0;2026-11-09
2026;12;20260643;C005;2026-12-10;PAGO;1380.0;0.0;1380.0;2026-12-12
2026;1;20260644;C009;2026-01-10;PAGO;760.0;0.0;710.0;2026-01-08
2026;2;20260644;C009;2026-02-10;PAGO;760.0;0.0;760.0;2026-02-08
2026;3;20260644;C009;2026-03-10;PAGO;760.0;0.0;760.0;2026-03-11
2026;4;20260644;C009;2026-04-10;PAGO;760.0;0.0;760.0;2026-04-09
2026;5;20260644;C009;2026-05-10;ABERTO;760.0;;;
2026;6;20260644;C009;2026-06-10;PAGO;760.0;0.0;660.0;2026-06-13
2026;7;20260644;C009;2026-07-10;PAGO;760.0;0.0;760.0;2026-07-08
2026;8;20260644;C009;2026-08-10;PAGO;760.0;0.0;710.0;2026-08-13
2026;9;20260644;C009;2026-09-10;EM_ATRASO;760.0;5.07;765.07;2026-09-20
2026;10;20260644;C009;2026-10-10;PAGO;760.0;0.0;760.0;2026-10-10
2026;11;20260644;C009;2026-11-10;PAGO;760.0;0.0;710.0;2026-11-11
2026;12;20260644;C009;2026-12-10;PAGO;760.0;0.0;760.0;2026-12-08
2026;1;20260645;C003;2026-01-10;PAGO;1150.0;0.0;1100.0;2026-01-13
2026;2;20260645;C003;2026-02-10;ABERTO;1150.0;;;
2026;3;20260645;C003;2026-03-10;PAGO;1150.0;0.0;1150.0;2026-03-09
2026;4;20260645;C003;2026-04-10;PAGO;1150.0;0.0;1150.0;2026-04-09
2026;5;20260645;C003;2026-05-10;PAGO;1150.0;0.0;1150.0;2026-05-13
2026;6;20260645;C003;2026-06-10;PAGO;1150.0;0.0;1150.0;2026-06-12
2026;7;20260645;C003;2026-07-10;PAGO;1150.0;0.0;1150.0;2026-07-10
2026;8;20260645;C003;2026-08-10;PAGO;1150.0;0.0;1050.0;2026-08-12
2026;9;20260645;C003;2026-09-10;PAGO;1150.0;0.0;1150.0;2026-09-09
2026;10;20260645;C003;2026-10-10;ABERTO;1150.0;;;
2026;11;20260645;C003;2026-11-10;PAGO;1150.0;0.0;1150.0;2026-11-12
2026;12;20260645;C003;2026-12-10;PAGO;1150.0;0.0;1150.0;2026-12-09
2026;1;20260646;C005;2026-01-10;PAGO;1380.0;0.0;1380.0;2026-01-11
2026;2;20260646;C005;2026-02-10;PAGO;1380.0;0.0;1330.0;2026-02-12
2026;3;20260646;C005;2026-03-10;PAGO;1380.0;0.0;1380.0;2026-03-09
2026;4;20260646;C005;2026-04-10;PAGO;1380.0;0.0;1380.0;2026-04-11
2026;5;20260646;C005;2026-05-10;PAGO;1380.0;0.0;1330.0;2026-05-10
2026;6;20260646;C005;2026-06-10;PAGO;1380.0;0.0;1380.0;2026-06-09
2026;7;20260646;C005;2026-07-10;PAGO;1380.0;0.0;1380.0;2026-07-12
2026;8;20260646;C005;2026-08-10;PAGO;1380.0;0.0;1380.0;2026-08-13
2026;9;20260646;C005;2026-09-10;PAGO;1380.0;0.0;1380.0;2026-09-07
2026;10;20260646;C005;2026-10-10;ABERTO;1380.0;;;
2026;11;20260646;C005;2026-11-10;PAGO;1380.0;0.0;1380.0;2026-11-10
2026;12;20260646;C005;2026-12-10;EM_ATRASO;1380.0;1.84;1331.84;2026-12-12
2026;1;20260647;C003;2026-01-10;PAGO;1150.0;0.0;1050.0;2026-01-12
2026;2;20260647;C003;2026-02-10;ABERTO;1150.0;;;
2026;3;20260647;C003;2026-03-10;PAGO;1150.0;0.0;1050.0;2026-03-13
2026;4;20260647;C003;2026-04-10;ABERTO;1150.0;;;
2026;5;20260647;C003;2026-05-10;PAGO;1150.0;0.0;1050.0;2026-05-11
2026;6;20260647;C003;2026-06-10;EM_ATRASO;1150.0;1.53;1151.53;2026-06-12
2026;7;20260647;C003;2026-07-10;PAGO;1150.0;0.0;1150.0;2026-07-09
2026;8;20260647;C003;2026-08-10;PAGO;1150.0;0.0;1150.0;2026-08-09
2026;9;20260647;C003;2026-09-10;ABERTO;1150.0;;;
2026;10;20260647;C003;2026-10-10;PAGO;1150.0;0.0;1050.0;2026-10-13
2026;11;20260647;C003;2026-11-10;PAGO;1150.0;0.0;1050.0;2026-11-11
2026;12;20260647;C003;2026-12-10;PAGO;1150.0;0.0;1150.0;2026-12-07
2026;1;20260648;C002;2026-01-10;PAGO;1120.0;0.0;1120.0;2026-01-10
2026;2;20260648;C002;2026-02-10;PAGO;1120.0;0.0;1070.0;2026-02-09
2026;3;20260648;C002;2026-03-10;ABERTO;1120.0;;;
2026;4;20260648;C002;2026-04-10;PAGO;1120.0;0.0;1120.0;2026-04-07
2026;5;20260648;C002;2026-05-10;PAGO;1120.0;0.0;1120.0;2026-05-07
2026;6;20260648;C002;2026-06-10;PAGO;1120.0;0.0;1120.0;2026-06-12
2026;7;20260648;C002;2026-07-10;PAGO;1120.0;0.0;1070.0;2026-07-10
2026;8;20260648;C002;2026-08-10;PAGO;1120.0;0.0;1120.0;2026-08-10
2026;9;20260648;C002;2026-09-10;PAGO;1120.0;0.0;1070.0;2026-09-07
2026;10;20260648;C002;2026-10-10;PAGO;1120.0;0.0;1120.0;2026-10-13
2026;11;20260648;C002;2026-11-10;PAGO;1120.0;0.0;1120.0;2026-11-10
2026;12;20260648;C002;2026-12-10;PAGO;1120.0;0.0;1120.0;2026-12-08
2026;1;20260649;C005;2026-01-10;PAGO;1380.0;0.0;1380.0;2026-01-09
2026;2;20260649;C005;2026-02-10;PAGO;1380.0;0.0;1380.0;2026-02-09
2026;3;20260649;C005;2026-03-10;PAGO;1380.0;0.0;1380.0;2026-03-10
2026;4;20260649;C005;2026-04-10;PAGO;1380.0;0.0;1380.0;2026-04-09
2026;5;20260649;C005;2026-05-10;PAGO;1380.0;0.0;1380.0;2026-05-13
2026;6;20260649;C005;2026-06-10;PAGO;1380.0;0.0;1380.0;2026-06-11
2026;7;20260649;C005;2026-07-10;PAGO;1380.0;0.0;1380.0;2026-07-12
